Id,ChEMBL_IDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Aff
177,CHEMBL557551,14.55250729,-1.874731689,14.55250729,0.11528866,0.076016665,969.337,880.633,968.6119453,386,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.925373134,1.567164179,2.179104478,1.67543641,1663.399205,50.01756813,42.72166147,43.53815805,31.35817179,24.68701368,25.09526197,20.84585653,21.25410482,14.71309595,15.00177109,10.58457624,10.78870038,-2.1,7.77705E+13,57.4786904,25.33209877,15.2040368,406.2634969,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,51.10304694,124.7856651,57.71123249,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,204.481742,47.38416713,35.89528683,0,0,10.63357721,0,0,12.21787344,184.0969844,39.63653653,17.75371814,113.3257532,30.33183534,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,37.58834935,19.38639965,19.59698623,34.618686,64.8893037,27.66622108,40.63905117,0,5.592122093,0,0,0,0,0,0,0,146.3245446,0.84,67,7,16,0,3,3,1,0,1,15,7,17,15,0,3,3,4,3.7579,261.1054,7.043333333
178,CHEMBL2041382,14.54805278,-1.828718153,14.54805278,0.081168671,0.10927161,990.29,902.594,989.6300378,398,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.971428571,1.671428571,2.342857143,1.440767291,1972.431901,51.87937545,44.29304647,44.29304647,32.84133503,25.35465884,25.35465884,21.44264778,21.44264778,15.22401275,15.22401275,10.91062568,10.91062568,-3.11,4.20977E+14,57.78701458,24.7437295,13.93086255,415.9219206,74.01754693,30.01691636,12.58005346,5.907179729,0,5.969305288,14.57305289,0,0,0,38.9703128,113.343103,68.49905571,53.59733034,63.17322462,28.46679622,0,20.10058659,17.75371814,191.6400988,59.81075328,36.52867891,0,0,10.63357721,5.687386275,0,0,191.8789759,42.74711504,17.75371814,101.3414801,36.52867891,0,10.90292493,0,223.1,95.95792882,30.01518395,0,56.38499623,25.93115606,16.59031121,14.03353474,40.81552957,84.06970982,20.51746546,33.15804068,0,0,0,0,0,0,0,0,0,160.0833333,0.788461538,70,6,18,0,3,3,1,1,2,17,6,18,15,0,3,3,5,4.0916,265.7716,7.045
179,CHEMBL2029352,14.51934622,-1.934045724,14.51934622,0.100542389,0.116809798,924.227,838.547,923.6082398,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.953846154,1.615384615,2.230769231,1.73384126,1620.367067,48.60335457,41.51455469,41.51455469,30.35817179,23.93701368,23.93701368,20.40957863,20.40957863,14.46812537,14.46812537,10.39743802,10.39743802,-2.32,2.95797E+13,55.27788648,23.80258953,14.13215548,388.1514344,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,51.10304694,106.14697,57.58729771,41.53587322,63.54288907,11.87648502,0,15.11660807,17.75371814,204.481742,40.83941072,35.89528683,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,113.3257532,30.33183534,0,0,0,209.18,95.95792882,35.12171134,0,56.19893589,19.51033443,12.84164325,19.59698623,48.4661604,55.94173903,17.44952274,28.42117772,0,0,0,0,0,0,0,0,0,151.25,0.836734694,65,6,16,0,3,3,1,0,1,15,6,16,14,0,3,3,4,3.41,245.5117,7.05
180,CHEMBL2029758,14.53059125,-1.899053583,14.53059125,0.040797081,0.109267651,938.254,850.558,937.6238898,380,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.939393939,1.606060606,2.227272727,1.700335183,1637.403413,49.31046135,42.22166147,42.22166147,30.85817179,24.43701368,24.43701368,20.76313202,20.76313202,14.69121255,14.69121255,10.59499068,10.59499068,-2.32,4.77313E+13,56.26908434,24.48834506,14.37815514,394.5163766,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,51.10304694,112.5677916,57.58729771,41.53587322,63.54288907,11.87648502,0,15.11660807,17.75371814,210.9025636,40.83941072,35.89528683,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,119.7465748,30.33183534,0,0,0,209.18,95.95792882,35.12171134,0,43.23335786,38.89673409,12.84164325,19.59698623,34.618686,69.78921343,17.44952274,28.42117772,0,0,0,0,0,0,0,0,0,152.75,0.84,66,6,16,0,3,3,1,0,1,15,6,16,15,0,3,3,4,3.8001,250.1287,7.07
181,CHEMBL1682452,14.60829581,-3.581513346,14.60829581,0.093794808,0.07960934,1074.455,982.727,1073.600395,420,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.931506849,1.575342466,2.178082192,1.421479965,2031.384386,54.37937545,45.73048323,47.36347639,34.06851522,26.4930777,28.34138932,22.44405107,24.79023434,16.00747753,18.16674567,11.52281669,13.25980887,-2.19,1.41136E+15,61.6609996,25.97320571,15.0983854,440.5081595,69.48730164,30.01691636,17.69249034,10.02329115,0,5.969305288,9.694446915,8.417796984,4.305215991,0,27.19203322,143.4876819,69.94337517,46.43135669,67.16614887,39.01029304,0,19.42182406,17.75371814,215.7980471,59.24571214,24.26546827,0,0,10.63357721,5.687386275,0,12.21787344,203.3647538,43.23900606,17.75371814,120.603945,29.16095175,0,0,0,241.52,105.98122,38.74497114,0,42.22166161,56.36524843,19.26246487,18.33875073,58.88415427,51.59011223,10.63357721,40.63905117,0,2.044796547,0,0,0,0,0,0,27.91966699,141.5355365,0.846153846,73,7,19,0,4,4,1,0,1,17,7,21,14,0,4,4,5,3.8222,281.0142,7.07
182,CHEMBL1682456,14.53584229,-1.90117515,14.53584229,0.103755972,0.090383185,952.266,870.618,951.560244,376,0,0.311188426,-0.458935816,0.458935816,0.311188426,1,1.651515152,2.242424242,1.729909269,1752.585472,49.47359806,41.47020445,42.28670103,30.79002344,23.6141973,24.02244559,20.14408155,20.55232984,14.21435386,14.4607535,10.18635244,10.40626565,-2.61,4.36647E+13,55.98161018,23.80262591,13.79612172,397.9261923,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,5.261891555,0,20.7712116,130.6460386,56.85386236,53.16854602,58.74835188,28.98700189,5.261891555,15.11660807,17.75371814,191.6400988,46.15619933,29.82891977,0,6.069221313,10.63357721,5.687386275,0,12.21787344,177.552228,33.21571491,29.08483101,106.9049316,24.26546827,0,0,0,227.93,95.95792882,30.32717416,0,37.32617813,43.15180084,5.687386275,14.03353474,58.88415427,46.69020249,21.60270825,45.90094272,0,5.540299819,0,0,0,0,0,0,0,150.0430335,0.8125,66,7,17,0,3,3,1,0,1,16,7,18,12,0,3,3,4,3.51928,253.1194,7.096666667
183,CHEMBL2029754,14.56705838,-1.95098282,14.56705838,0.071141654,0.16550668,946.233,862.569,945.5925897,380,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.925373134,1.597014925,2.253731343,1.516827587,1912.605267,49.75805511,42.25504166,42.25504166,31.34133503,24.34769729,24.34769729,20.88547565,20.88547565,15.0168469,15.0168469,10.87289134,10.87289134,-2.84,9.93882E+13,55.09211361,22.93197534,12.93244704,398.1032147,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,63.23578108,104.0777752,57.58729771,41.53587322,63.54288907,22.64893345,0,15.11660807,17.75371814,198.1848552,34.29465432,48.02802097,0,0,5.316788604,0,0,0,171.8022144,44.5550085,17.75371814,106.9049316,42.46456948,0,10.77244843,0,209.18,95.95792882,35.12171134,0,62.7436923,12.96557803,16.33589992,14.03353474,48.4661604,80.20720731,5.316788604,28.42117772,0,0,0,0,0,0,0,0,0,155.5833333,0.764705882,67,6,16,0,3,3,2,0,2,15,6,16,12,0,3,3,5,4.1306,253.5337,7.1
184,CHEMBL2029760,14.56575848,-1.911848739,14.56575848,0.102943138,0.123069705,960.26,874.58,959.6082398,386,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.926470588,1.602941176,2.25,1.472356659,1935.287276,50.46516189,42.96214845,42.96214845,31.82449828,24.84171422,24.84171422,21.28225974,21.28225974,15.15765526,15.15765526,11.00549688,11.00549688,-2.84,1.54833E+14,56.07894271,23.59101656,13.35880981,404.4681569,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,63.23578108,110.4985968,51.16647609,47.95669484,63.54288907,22.64893345,0,15.11660807,17.75371814,198.0609204,40.83941072,48.02802097,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,106.9049316,42.46456948,0,10.77244843,0,209.18,95.95792882,35.12171134,0,49.65417948,32.47591246,16.33589992,14.03353474,34.618686,94.05468171,5.316788604,28.42117772,0,0,0,0,0,0,0,0,0,157.0833333,0.769230769,68,6,16,0,3,3,2,0,2,15,6,16,13,0,3,3,5,4.1731,258.4007,7.1
185,CHEMBL1682462,14.60229628,-1.90378013,14.60229628,0.104339479,0.049360997,1031.368,944.68,1030.602443,406,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.902777778,1.541666667,2.152777778,1.419278106,2037.263683,53.29358901,44.80416939,45.62066597,33.80766153,25.6984877,26.10673599,21.53735106,21.94559935,15.10479266,15.3511923,10.7798166,10.9997298,-3.28,1.10346E+15,59.59492935,25.97983181,15.19347512,432.6725426,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,10.22850025,0,38.9703128,142.7787728,56.85386236,52.91064577,58.74835188,40.36177444,0,15.11660807,27.98221839,191.6400988,46.15619933,54.59730362,0,0,10.63357721,17.06215882,0,12.21787344,177.552228,33.21571491,17.75371814,101.3414801,64.82580387,0,0,0,228.86,95.95792882,30.32717416,0,37.32617813,43.27573562,11.37477255,14.03353474,34.618686,101.2875061,25.76198719,40.63905117,0,5.650082646,0,0,0,0,0,0,0,159.0999174,0.735849057,72,7,18,0,3,3,2,0,2,17,7,19,14,0,3,3,5,6.063,279.0224,7.103333333
186,CHEMBL1774628,14.56004121,-1.948458373,14.56004121,0.094560659,0.156734624,947.221,864.565,946.5878387,380,0,0.31880002,-0.458935816,0.458935816,0.31880002,0.925373134,1.597014925,2.253731343,1.513212518,1916.461037,49.75805511,42.04793488,42.04793488,31.34133503,24.1405905,24.1405905,20.6280835,20.6280835,14.75723479,14.75723479,10.71285698,10.71285698,-3.04,9.73818E+13,54.8947932,22.80082019,12.84530725,397.2881348,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,57.16941401,99.19446656,56.5527003,47.22325949,63.54288907,28.4602545,0,15.11660807,17.75371814,185.2192771,46.15619933,42.46456948,0,0,10.63357721,10.48192346,0,0,178.4709056,33.21571491,17.75371814,94.92065849,42.46456948,0,10.77244843,0,221.21,101.9890433,35.12171134,0,50.41569094,18.6529643,10.77244843,14.03353474,48.4661604,80.20720731,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,156.5833333,0.76,67,7,17,0,3,3,2,0,2,15,7,17,11,0,3,3,5,4.2458,254.0914,7.11
187,CHEMBL1774641,14.66757862,-2.017957657,14.66757862,0.007760236,0.132820965,1018.3,930.604,1017.624952,408,0,0.321397279,-0.458935816,0.458935816,0.321397279,0.916666667,1.583333333,2.208333333,1.554714765,2096.679795,53.61986243,44.8949606,44.8949606,33.62902873,25.73346905,25.73346905,21.91591703,21.91591703,15.60802477,15.60802477,11.17771074,11.17771074,-3.57,8.72443E+14,59.30835644,24.84899714,14.21788543,426.0943454,74.80409024,30.01691636,12.58005346,5.907179729,0,12.0004198,14.4889841,4.794537184,0,0,51.10304694,110.6470578,69.81944039,41.53587322,68.33742625,34.36743423,0,14.69972919,23.48738562,191.6400988,52.70095573,42.46456948,0,0,11.05045608,10.48192346,0,0,195.8227515,38.01025209,17.75371814,101.3414801,42.46456948,0,10.77244843,0,255.51,107.8962231,39.91624853,0,69.92602538,12.1082079,10.77244843,18.93344447,54.53252747,74.14084024,5.316788604,34.1548452,0,0,0,0,0,0,0,0,0,171.75,0.754716981,72,8,19,0,3,3,2,0,2,16,7,19,14,0,3,3,5,3.8336,271.4731,7.113333333
188,CHEMBL1682447,14.63253296,-1.898403135,14.63253296,0.108480899,0.076326898,1017.381,928.677,1016.611945,402,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.901408451,1.507042254,2.070422535,1.47200189,1913.522636,52.58648223,44.56444274,45.38093932,33.34133503,25.75661591,26.1648642,21.72864535,22.13689364,15.4837292,15.7459179,11.21518728,11.43510048,-2.88,7.21166E+14,59.00204967,25.57269563,14.70623812,428.5907069,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,81.43488228,117.5074733,51.16647609,47.57771405,58.74835188,23.29961562,0,20.43339667,17.75371814,197.6819396,40.83941072,71.79057367,0,0,10.63357721,0,0,12.21787344,177.552228,33.21571491,17.75371814,118.5102239,60.66367068,0,0,0,204.14,95.95792882,30.32717416,0,43.36801896,37.58834935,11.12690298,14.03353474,34.618686,83.08840491,39.79895521,40.63905117,0,5.838291258,0,0,0,0,0,0,0,154.5783754,0.740740741,71,7,16,0,3,3,2,0,2,15,7,17,14,0,3,3,5,4.9147,276.2024,7.113333333
189,CHEMBL1682448,14.63034602,-1.908865574,14.63034602,0.103993295,0.07246726,1033.38,944.676,1032.60686,408,0,0.311188426,-0.493921584,0.493921584,0.311188426,0.916666667,1.597222222,2.222222222,1.464241361,2034.813385,53.45672572,45.24064022,46.0571368,33.79002344,25.83629627,26.24454456,21.70733527,22.11558356,15.49463709,15.74103673,11.24987278,11.46189145,-3.08,1.06141E+15,59.79258138,25.63859821,14.23653547,433.7042521,74.22416459,35.7664282,17.69249034,0,0,5.969305288,9.694446915,0,0,0,63.23578108,118.0103889,56.72992758,54.33305704,63.48521483,28.98700189,0,15.11660807,17.75371814,191.6400988,53.26599687,48.53093655,0,16.87641482,15.37044016,5.687386275,5.749511833,12.21787344,184.6620255,33.21571491,17.75371814,101.3414801,48.53093655,0,11.12690298,0,213.37,95.95792882,30.32717416,0,37.32617813,49.02524746,11.12690298,14.03353474,41.72848354,95.22113904,15.53348694,45.37591412,0,5.756028933,0,0,0,0,0,0,0,158.1606377,0.740740741,72,7,17,0,3,3,2,0,2,16,7,18,14,0,3,3,5,5.3232,280.3924,7.15
190,CHEMBL2029757,14.51973743,-1.900358226,14.51973743,0.06586936,0.116809798,924.227,838.547,923.6082398,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.953846154,1.615384615,2.230769231,1.724858776,1620.367067,48.60335457,41.51455469,41.51455469,30.35817179,23.93701368,23.93701368,20.40957863,20.40957863,14.46265916,14.46265916,10.39978966,10.39978966,-2.32,2.96271E+13,55.27788648,23.80258953,14.13215548,388.1514344,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,51.10304694,106.14697,57.58729771,41.53587322,63.54288907,11.87648502,0,15.11660807,17.75371814,204.481742,40.83941072,35.89528683,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,113.3257532,30.33183534,0,0,0,209.18,95.95792882,35.12171134,0,43.23335786,45.31755571,5.563451492,14.03353474,34.618686,81.92194757,5.316788604,28.42117772,0,0,0,0,0,0,0,0,0,151.25,0.836734694,65,6,16,0,3,3,1,0,1,15,6,16,14,0,3,3,4,3.41,245.5117,7.16
191,CHEMBL1774630,14.58807865,-1.948930714,14.58807865,0.094631804,0.145877417,975.275,888.587,974.6191388,392,0,0.314809113,-0.458935816,0.458935816,0.314809113,0.942028986,1.608695652,2.260869565,1.492667551,1968.479917,51.33540538,43.62528515,43.62528515,32.25201864,25.04529104,25.04529104,21.41077557,21.41077557,15.35686707,15.35686707,11.16541686,11.16541686,-3.04,2.34825E+14,56.86867084,23.6689519,13.33508671,410.018019,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,63.23578108,111.0015124,51.16647609,47.57771405,63.54288907,22.77286823,0,20.43339667,17.75371814,198.1848552,40.83941072,48.02802097,0,0,10.63357721,4.794537184,0,0,178.4709056,33.21571491,17.75371814,113.449688,42.46456948,0,10.77244843,0,221.21,95.95792882,35.12171134,0,62.48864629,12.96557803,16.33589992,14.03353474,48.4661604,87.13094451,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,159.9166667,0.769230769,69,7,17,0,3,3,2,0,2,15,7,17,12,0,3,3,5,4.4845,262.0194,7.19
192,CHEMBL1681796,14.53998756,-1.904015826,14.53998756,0.103397739,0.084107517,996.146,915.506,994.4870504,380,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.96969697,1.606060606,2.196969697,1.737187131,1715.633904,49.63673476,41.20156953,43.52992401,30.64586549,23.42923858,24.59341582,20.1130515,21.39417135,14.0629097,14.74574512,10.18425761,10.93021329,-1.52,3.44858E+13,57.062227,24.06345831,14.30664111,407.775203,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,43.97309138,124.5796715,66.89912899,41.53587322,58.74835188,52.18888167,0,15.11660807,17.75371814,191.6400988,46.15619933,28.24436783,0,0,10.63357721,5.687386275,0,35.41975322,177.552228,33.21571491,17.75371814,101.3414801,18.19910121,10.04526663,0,0,204.14,95.95792882,30.32717416,0,37.32617813,53.32100225,0,14.03353474,52.8177872,46.69020249,15.53348694,63.84093095,0,17.89693349,0,0,0,0,0,0,0,137.0752887,0.829787234,66,7,16,0,3,3,1,0,1,15,7,19,12,0,3,3,4,4.9544,258.4244,7.19
193,CHEMBL1682453,14.56357224,-1.940145441,14.56357224,0.08729127,0.046236668,1002.279,918.615,1001.560638,396,0,0.311188426,-0.494311237,0.494311237,0.311188426,1.014492754,1.68115942,2.275362319,1.719943947,1847.992543,51.92119182,43.11759905,43.93409563,32.11139064,24.25838478,24.66663307,20.59662417,21.00487246,14.58661393,14.83301357,10.4462104,10.65822908,-2.9,1.51945E+14,58.66881845,24.68286618,14.41392146,413.3001336,74.22416459,35.7664282,17.69249034,0,5.687386275,5.969305288,19.80876518,0,0,0,20.7712116,112.4469374,57.23284315,65.32273515,68.40852588,34.67438817,0,15.11660807,17.75371814,191.6400988,53.26599687,28.31341947,0,5.749511833,15.37044016,11.37477255,5.749511833,12.21787344,189.5853366,33.21571491,27.86803641,101.3414801,18.19910121,0,0,0,256.51,100.8812399,40.44149243,0,53.87551312,38.16329874,0,39.34243349,48.4661604,37.74263783,10.63357721,45.37591412,0,5.546590945,0,0,0,0,0,0,0,162.7034091,0.833333333,69,7,20,0,3,3,1,0,1,18,7,21,14,0,3,3,4,3.5644,261.6108,7.196666667
194,CHEMBL2029743,14.55611349,-1.864298268,14.55611349,0.118535924,0.124159039,933.238,848.566,932.6085741,376,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.939393939,1.636363636,2.303030303,1.48869217,1838.415553,48.88781162,41.92376348,41.92376348,30.93065143,24.2574534,24.2574534,20.74609366,20.74609366,14.79591536,14.79591536,10.72919926,10.72919926,-2.42,6.6591E+13,54.51992708,22.99844701,12.85707547,393.1613406,64.17051303,30.01691636,12.58005346,0,0,5.969305288,14.67842544,0,0,0,45.03667987,119.3849438,50.00794389,52.74650193,58.74835188,16.87223022,0,20.10058659,17.75371814,198.1848552,40.83941072,42.09213041,0,0,5.316788604,0,0,0,177.4237696,39.76047131,17.75371814,107.0354081,36.39820241,0,10.90292493,0,205,95.95792882,30.32717416,0,37.32617813,39.02066887,16.59685293,14.03353474,34.618686,77.02203784,16.2830654,33.40515624,0,0,0,0,0,0,0,0,0,149.4166667,0.8,66,6,16,0,3,3,1,1,2,16,6,16,13,0,3,3,5,3.999,251.1887,7.21
195,CHEMBL2029761,14.57241448,-1.913235984,14.57241448,0.102705092,0.123069705,960.26,874.58,959.6082398,386,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.926470588,1.602941176,2.264705882,1.481921987,1930.037276,50.46516189,42.96214845,42.96214845,31.84133503,24.84769729,24.84769729,21.23902904,21.23902904,15.21004079,15.21004079,11.09097291,11.09097291,-2.84,1.58498E+14,56.07894271,23.59101656,13.16330813,404.4681569,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,63.23578108,110.4985968,51.16647609,47.95669484,63.54288907,22.64893345,0,15.11660807,17.75371814,198.0609204,40.83941072,48.02802097,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,106.9049316,42.46456948,0,10.77244843,0,209.18,95.95792882,35.12171134,0,49.65417948,32.47591246,16.33589992,14.03353474,34.618686,94.05468171,5.316788604,28.42117772,0,0,0,0,0,0,0,0,0,157.0833333,0.769230769,68,6,16,0,3,3,2,0,2,15,6,16,13,0,3,3,5,4.1731,258.4007,7.21
196,CHEMBL1946398,14.46459073,-1.839266054,14.46459073,0.052040559,0.087793536,1038.762,950.058,1037.606716,410,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.986111111,1.694444444,2.375,1.325068047,2054.499357,53.45672572,45.04683954,45.80276848,33.73518188,26.05716034,26.43512482,21.93592874,22.37236452,15.72105385,15.95615095,11.21889037,11.38523393,-2.82,9.7536E+14,60.04954778,25.81373314,14.76206693,432.2708175,74.38721137,30.01691636,12.58005346,5.907179729,0,5.969305288,14.57305289,0,0,0,32.37215149,131.3937432,79.88038508,47.05257394,63.54288907,40.06773611,0,20.10058659,17.75371814,204.481742,52.70095573,35.48494516,0,0,10.63357721,5.687386275,0,11.60093989,189.8757058,38.01025209,17.75371814,114.1831234,30.46231185,5.022633314,10.90292493,0,234.1,101.9997696,35.12171134,0,37.19151703,56.88494543,16.59031121,14.03353474,47.73926677,68.9318433,15.61755573,40.02211761,0,6.140977092,0,0,0,0,0,0,0,161.220134,0.79245283,72,7,18,0,3,3,1,1,2,17,7,19,16,0,3,3,5,4.8711,275.2254,7.215
197,CHEMBL562773,14.63048009,-1.916810859,14.63048009,0.101466013,0.101905827,1008.374,918.662,1007.622844,400,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.985714286,1.657142857,2.271428571,1.739668442,1809.652297,52.30202518,44.32319544,45.13969202,32.80686019,25.51668281,25.9249311,21.4367169,21.82341523,15.2216459,15.62418236,10.93366529,11.21830154,-2.61,3.14564E+14,59.94857487,26.55634321,15.46813035,423.5959323,69.07042276,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,5.261891555,0,51.10304694,118.3648435,64.2559889,54.02591615,58.74835188,23.29961562,5.261891555,20.0165178,17.75371814,204.481742,53.92892354,35.89528683,0,6.069221313,5.316788604,0,0,12.21787344,195.5416505,39.63653653,29.08483101,113.3257532,30.33183534,0,0,0,219.14,95.95792882,35.58906571,0,43.74699975,50.67786216,6.420821623,19.59698623,34.618686,69.78921343,28.41865378,40.63905117,0,5.839887798,0,0,0,0,0,0,0,155.5767789,0.826923077,70,6,17,0,3,3,1,0,1,16,6,18,16,0,3,3,4,3.99388,270.2887,7.223333333
198,CHEMBL1682445,14.53472733,-1.925320116,14.53472733,0.042584902,0.049115145,972.253,890.605,971.5500733,384,0,0.311188426,-0.458935816,0.458935816,0.311188426,1,1.641791045,2.223880597,1.719682578,1762.322316,50.34384155,41.78670103,42.60319761,31.16270224,23.72934567,24.13759396,20.25891169,20.66715998,14.27847746,14.5248771,10.22473523,10.44464844,-2.7,6.1675E+13,56.88375595,23.9420268,14.22746773,401.8216463,69.48730164,30.01691636,17.69249034,0,5.687386275,5.969305288,19.80876518,0,0,0,20.7712116,118.5133045,68.9865965,46.45918427,63.67166293,34.67438817,0,15.11660807,17.75371814,191.6400988,46.15619933,34.37978654,0,0,10.63357721,11.37477255,0,12.21787344,182.475539,33.21571491,27.86803641,101.3414801,24.26546827,0,0,0,247.28,100.8812399,40.44149243,0,43.01356441,43.27573562,0,26.16626888,60.59889453,37.74263783,10.63357721,40.63905117,0,5.494614376,0,0,0,0,0,0,0,157.588719,0.829787234,67,7,19,0,3,3,1,0,1,17,7,20,13,0,3,3,4,3.5558,255.0588,7.236666667
199,CHEMBL1682446,14.53043817,-4.521732334,14.53043817,0.074683817,0.086453829,995.253,913.605,994.5523797,392,0,0.415985515,-0.458935816,0.458935816,0.415985515,1,1.661764706,2.264705882,1.720530251,1783.707686,51.26649128,42.15688428,42.97338086,31.4633435,23.95753721,24.3657855,20.53349154,20.94173983,14.39025215,14.63665179,10.3315335,10.5514467,-2.31,7.91044E+13,58.26215327,23.94248639,14.4331855,406.0302189,69.48730164,30.01691636,17.69249034,0,0,12.14560381,9.694446915,0,13.17124514,0,26.83757867,124.5796715,56.85386236,47.09932471,71.91959702,28.98700189,0,15.11660807,17.75371814,197.8163973,46.15619933,29.82891977,0,0,10.63357721,18.85863142,0,12.21787344,177.552228,39.39201342,17.75371814,106.9049316,24.26546827,0,0,0,204.14,107.6976788,43.4984193,0,54.6707577,25.93115606,12.13273414,26.16626888,48.4661604,37.74263783,10.63357721,40.63905117,0,5.399528503,0,0,0,0,0,0,40.00310691,126.9306979,0.833333333,68,7,16,0,3,3,1,0,1,15,7,20,12,0,3,3,4,4.6664,253.4064,7.236666667
200,CHEMBL2029763,14.60793147,-1.925178618,14.60793147,0.098334527,0.11127937,1004.313,914.601,1003.634455,404,0,0.311188426,-0.496745104,0.496745104,0.311188426,0.929577465,1.591549296,2.225352113,1.467474949,2039.370161,52.91275565,45.16328995,45.16328995,33.18387029,25.81236402,25.81236402,22.05926082,22.05926082,15.92090774,15.92090774,11.33571277,11.33571277,-3.04,5.88849E+14,58.84396802,24.53819141,13.82542207,422.3115863,68.90737599,35.7664282,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,45.03667987,129.5550682,51.16647609,54.56357681,68.27975202,22.64893345,0,15.11660807,17.75371814,204.481742,47.94920827,41.9616539,0,5.749511833,10.05365156,0,5.749511833,0,185.4567684,38.01025209,17.75371814,119.7465748,36.39820241,0,10.77244843,0,218.41,101.8758349,35.12171134,0,43.23335786,32.47591246,22.08541175,14.03353474,41.72848354,94.91205184,5.316788604,33.15804068,0,0,0,0,0,0,0,0,0,164.0833333,0.777777778,71,6,17,0,3,3,2,0,2,16,6,17,14,0,3,3,5,4.7427,269.6637,7.24
